Retailer,Retailer ID,Invoice Date,Region,State,City,Product ID,Product,Price per Unit,Sales ID,Units Sold,Total Sales,Operating Profit,Sales Method
Sports Direct,1197831,2021-09-13,South,Texas,Dallas,RH7085,Women's Athletic Footwear,45.0,ADI2021913119783155GC0286,600,27000.0,12150.0,Outlet
West Gear,1128299,2020-02-06,West,Nevada,Las Vegas,RE7325,Women's Apparel,80.0,ADI202026112829937GB9438,600,48000.0,12000.0,Outlet
West Gear,1128299,2020-02-08,West,Nevada,Las Vegas,GF7219,Men's Athletic Footwear,65.0,ADI202028112829976VI9319,600,39000.0,9750.0,Outlet
West Gear,1128299,2020-02-19,West,Nevada,Las Vegas,EL1313,Men's Street Footwear,60.0,ADI2020219112829957GL5510,600,36000.0,12600.0,In-store
West Gear,1128299,2020-02-20,West,Nevada,Las Vegas,AE0643,Men's Athletic Footwear,65.0,ADI2020220112829990WD9227,600,39000.0,7800.0,In-store
West Gear,1128299,2020-05-02,West,Colorado,Denver,DW4268,Men's Street Footwear,65.0,ADI202052112829947BU0029,600,39000.0,15600.0,In-store
West Gear,1128299,2020-05-03,West,Colorado,Denver,LF0840,Men's Athletic Footwear,70.0,ADI202053112829992SU2661,600,42000.0,10500.0,In-store
West Gear,1128299,2020-07-13,West,Washington,Seattle,KN4534,Men's Street Footwear,70.0,ADI2020713112829907PQ7878,600,42000.0,12600.0,In-store
West Gear,1128299,2020-07-14,West,Washington,Seattle,RP0755,Men's Athletic Footwear,75.0,ADI2020714112829995LO2566,600,45000.0,11250.0,In-store
West Gear,1128299,2020-07-25,West,Washington,Seattle,RN6776,Men's Street Footwear,60.0,ADI2020725112829900ZM3284,600,36000.0,10800.0,In-store
Kohl's,1189833,2021-02-01,Midwest,Montana,Billings,RU6699,Women's Apparel,60.0,ADI202121118983310OK7559,600,36000.0,9000.0,Outlet
Kohl's,1189833,2021-02-03,Midwest,Montana,Billings,XF5231,Men's Athletic Footwear,45.0,ADI202123118983309FE4444,600,27000.0,8100.0,Outlet
Kohl's,1189833,2021-02-14,Midwest,Montana,Billings,IE5534,Men's Street Footwear,45.0,ADI2021214118983341LS4564,600,27000.0,12150.0,Outlet
Kohl's,1189833,2021-02-15,Midwest,Montana,Billings,FE7184,Men's Athletic Footwear,50.0,ADI2021215118983304HG8116,600,30000.0,9000.0,Outlet
Sports Direct,1197831,2021-04-05,South,Tennessee,Knoxville,GE3130,Women's Street Footwear,20.0,ADI202145119783190QW4729,600,12000.0,4800.0,Outlet
Sports Direct,1197831,2021-04-12,South,Tennessee,Knoxville,UQ0613,Women's Athletic Footwear,40.0,ADI2021412119783138HT3526,600,24000.0,12000.0,Outlet
Sports Direct,1197831,2021-05-11,South,Tennessee,Knoxville,PW9171,Women's Street Footwear,55.0,ADI2021511119783121MU5098,600,33000.0,14850.0,Outlet
Sports Direct,1197831,2021-08-08,South,Alabama,Birmingham,TL3660,Men's Athletic Footwear,35.0,ADI202188119783188JB7972,600,21000.0,8400.0,Outlet
Sports Direct,1197831,2021-09-03,South,Alabama,Birmingham,ID4545,Women's Athletic Footwear,45.0,ADI202193119783164AR0689,600,27000.0,14850.0,Outlet
Amazon,1185732,2021-12-20,West,Alaska,Anchorage,PA5839,Men's Street Footwear,75.0,ADI20211220118573265SH0902,600,45000.0,15750.0,Outlet
Foot Locker,1128299,2021-06-10,West,Hawaii,Honolulu,KC8158,Men's Athletic Footwear,75.0,ADI2021610112829975MH4328,600,45000.0,9000.0,Outlet
Foot Locker,1128299,2021-06-10,West,Hawaii,Honolulu,LJ7553,Women's Street Footwear,75.0,ADI2021610112829958DL6083,600,45000.0,11250.0,Outlet
Foot Locker,1128299,2021-07-09,West,Hawaii,Honolulu,KL8806,Women's Street Footwear,85.0,ADI202179112829926XF6369,600,51000.0,12750.0,Outlet
Foot Locker,1128299,2021-08-10,West,Hawaii,Honolulu,VC3534,Women's Street Footwear,70.0,ADI2021810112829920NN0500,600,42000.0,10500.0,Outlet
Walmart,1128299,2021-11-10,West,Hawaii,Honolulu,OX3564,Men's Athletic Footwear,60.0,ADI20211110112829905HA4642,600,36000.0,7200.0,Outlet
Walmart,1128299,2021-07-16,Southeast,Florida,Orlando,KT3752,Women's Athletic Footwear,90.0,ADI2021716112829962PZ6946,600,54000.0,16200.0,In-store
Walmart,1128299,2021-11-17,Southeast,Florida,Orlando,HY4757,Women's Apparel,90.0,ADI20211117112829974PG1598,600,54000.0,24300.0,In-store
West Gear,1128299,2021-12-16,Southeast,Florida,Orlando,BY9536,Women's Street Footwear,80.0,ADI20211216112829963MY4287,600,48000.0,14400.0,In-store
West Gear,1128299,2021-12-16,Southeast,Florida,Orlando,YM6466,Women's Athletic Footwear,80.0,ADI20211216112829934YV4768,600,48000.0,14400.0,In-store
West Gear,1185732,2021-02-10,Southeast,Florida,Orlando,AF6517,Women's Street Footwear,35.0,ADI2021210118573210EN6659,600,21000.0,5250.0,In-store
West Gear,1185732,2021-04-09,Northeast,New York,Albany,DQ1041,Women's Apparel,45.0,ADI202149118573256OE9916,600,27000.0,13500.0,In-store
West Gear,1185732,2021-06-10,Northeast,New York,Albany,AX7358,Women's Street Footwear,50.0,ADI2021610118573248KR2032,600,30000.0,7500.0,In-store
West Gear,1185732,2021-07-08,Northeast,New York,Albany,IL6204,Men's Apparel,65.0,ADI202178118573282DS8447,600,39000.0,13650.0,In-store
West Gear,1185732,2021-11-09,Northeast,New York,Albany,WD7300,Men's Athletic Footwear,50.0,ADI2021119118573262MS8733,600,30000.0,10500.0,In-store
Kohl's,1185732,2021-01-14,Northeast,New York,Albany,BP4817,Men's Athletic Footwear,40.0,ADI2021114118573212LC4426,600,24000.0,7200.0,In-store
Kohl's,1185732,2021-01-14,Northeast,New York,Albany,IT1598,Women's Street Footwear,30.0,ADI2021114118573251EG5445,600,18000.0,6300.0,In-store
Kohl's,1185732,2021-01-14,Northeast,New York,Albany,JD9529,Women's Apparel,40.0,ADI2021114118573276CE0533,600,24000.0,6000.0,In-store
Kohl's,1185732,2021-02-12,West,Wyoming,Cheyenne,XJ3448,Women's Apparel,40.0,ADI2021212118573220BW4851,600,24000.0,6000.0,In-store
Kohl's,1185732,2021-05-10,West,Wyoming,Cheyenne,SO1711,Women's Apparel,55.0,ADI2021510118573230HI9818,600,33000.0,8250.0,In-store
Kohl's,1185732,2021-06-12,West,Wyoming,Cheyenne,MU4246,Men's Athletic Footwear,45.0,ADI2021612118573236AJ0371,600,27000.0,8100.0,In-store
Kohl's,1185732,2021-09-10,West,Wyoming,Cheyenne,QN5443,Men's Athletic Footwear,45.0,ADI2021910118573282QG3337,600,27000.0,8100.0,In-store
Kohl's,1185732,2021-09-10,West,Wyoming,Cheyenne,ZS4873,Women's Apparel,55.0,ADI2021910118573200LA5940,600,33000.0,8250.0,In-store
Kohl's,1185732,2021-10-12,West,Wyoming,Cheyenne,RP0733,Men's Athletic Footwear,45.0,ADI20211012118573238WF2099,600,27000.0,8100.0,In-store
Kohl's,1185732,2021-10-12,West,Wyoming,Cheyenne,WS9539,Women's Apparel,60.0,ADI20211012118573244UA4100,600,36000.0,9000.0,In-store
Kohl's,1185732,2021-12-10,West,Wyoming,Cheyenne,DJ6837,Men's Athletic Footwear,45.0,ADI20211210118573238KQ3773,600,27000.0,8100.0,In-store
Foot Locker,1185732,2021-12-10,West,Wyoming,Cheyenne,KF8584,Women's Apparel,60.0,ADI20211210118573294UT7915,600,36000.0,9000.0,In-store
Foot Locker,1128299,2021-07-23,Southeast,Virginia,Richmond,CH5641,Men's Apparel,90.0,ADI2021723112829961PC7274,600,54000.0,21600.0,In-store
Sports Direct,1185732,2021-09-15,Midwest,Michigan,Detroit,AU8604,Men's Athletic Footwear,40.0,ADI2021915118573202UO1387,600,24000.0,9600.0,In-store
Foot Locker,1185732,2021-12-15,Midwest,Michigan,Detroit,HE5192,Women's Street Footwear,50.0,ADI20211215118573272BU7215,600,30000.0,9000.0,In-store
Foot Locker,1185732,2021-06-18,Midwest,Missouri,St. Louis,NA2213,Men's Street Footwear,35.0,ADI2021618118573248AH2913,600,21000.0,8400.0,In-store
Foot Locker,1185732,2021-09-19,Midwest,Missouri,St. Louis,JK1504,Men's Street Footwear,35.0,ADI2021919118573236UV5385,600,21000.0,8400.0,In-store
West Gear,1185732,2021-07-10,West,Utah,Salt Lake City,XY5287,Women's Apparel,40.0,ADI2021710118573200DL4560,600,24000.0,12000.0,In-store
West Gear,1128299,2021-07-23,West,Oregon,Portland,UE9925,Men's Apparel,90.0,ADI2021723112829965PR9014,600,54000.0,21600.0,In-store
West Gear,1128299,2021-07-16,South,Louisiana,New Orleans,WP3656,Women's Athletic Footwear,90.0,ADI2021716112829976IE8486,600,54000.0,21600.0,Online
West Gear,1128299,2021-11-17,South,Louisiana,New Orleans,FV4045,Women's Apparel,85.0,ADI20211117112829917FP6849,600,51000.0,17850.0,Online
Foot Locker,1128299,2021-12-16,South,Louisiana,New Orleans,RS7242,Women's Street Footwear,75.0,ADI20211216112829954TD9400,600,45000.0,18000.0,Online
Foot Locker,1128299,2021-12-16,South,Louisiana,New Orleans,AU7104,Women's Athletic Footwear,75.0,ADI20211216112829914GH3569,600,45000.0,18000.0,Online
Foot Locker,1197831,2021-02-04,South,Louisiana,New Orleans,EW3158,Men's Athletic Footwear,35.0,ADI202124119783121FV7681,600,21000.0,6300.0,Online
West Gear,1197831,2021-06-04,West,Idaho,Boise,AG0376,Women's Street Footwear,50.0,ADI202164119783122MG1731,600,30000.0,10500.0,Online
Sports Direct,1197831,2021-11-05,West,Idaho,Boise,UF3800,Women's Street Footwear,60.0,ADI2021115119783164SC0062,600,36000.0,14400.0,Online
Kohl's,1128299,2021-06-26,West,New Mexico,Albuquerque,KH0743,Women's Apparel,75.0,ADI2021626112829915KP9252,600,45000.0,11250.0,Online
Kohl's,1128299,2021-07-25,West,New Mexico,Albuquerque,ZD3413,Men's Athletic Footwear,60.0,ADI2021725112829964CZ4491,600,36000.0,14400.0,Online
Kohl's,1128299,2021-11-26,West,New Mexico,Albuquerque,AY9548,Men's Athletic Footwear,65.0,ADI20211126112829976XI4085,600,39000.0,15600.0,Online
Sports Direct,1128299,2021-09-14,Southeast,Georgia,Atlanta,CK9458,Men's Street Footwear,45.0,ADI2021914112829907YQ8174,600,27000.0,10800.0,Online
Sports Direct,1128299,2021-09-14,Southeast,Georgia,Atlanta,BA1679,Men's Athletic Footwear,50.0,ADI2021914112829961HF1674,600,30000.0,12000.0,Online
Foot Locker,1185732,2021-04-06,Southeast,South Carolina,Charleston,VS0795,Women's Athletic Footwear,30.0,ADI202146118573231KQ6287,600,18000.0,5400.0,Online
Sports Direct,1185732,2021-02-04,Southeast,North Carolina,Charlotte,MF4123,Men's Apparel,45.0,ADI202124118573219WQ4692,600,27000.0,9450.0,Online
Sports Direct,1185732,2021-03-02,Southeast,North Carolina,Charlotte,RK3740,Men's Athletic Footwear,30.0,ADI202132118573233QR4233,600,18000.0,6300.0,Online
Sports Direct,1185732,2021-05-02,Southeast,North Carolina,Charlotte,QH4930,Men's Apparel,50.0,ADI202152118573266SW2796,600,30000.0,10500.0,Online
Sports Direct,1185732,2021-09-02,Southeast,North Carolina,Charlotte,QM3413,Women's Athletic Footwear,30.0,ADI202192118573255BA8540,600,18000.0,7200.0,Online
Sports Direct,1185732,2021-09-02,Southeast,North Carolina,Charlotte,GE1889,Men's Apparel,40.0,ADI202192118573288HX3111,600,24000.0,8400.0,Online
Amazon,1185732,2021-07-21,Southeast,Kentucky,Louisville,SU0633,Men's Street Footwear,50.0,ADI2021721118573275TS6779,600,30000.0,12000.0,Online
Walmart,1185732,2021-07-16,South,Mississippi,Jackson,QX9437,Men's Athletic Footwear,55.0,ADI2021716118573210JP1038,600,33000.0,11550.0,Online
Walmart,1185732,2021-08-17,South,Mississippi,Jackson,SJ0046,Men's Athletic Footwear,55.0,ADI2021817118573204IJ3358,600,33000.0,11550.0,Online
Walmart,1197831,2021-04-20,South,Arkansas,Little Rock,JI9155,Men's Street Footwear,25.0,ADI2021420119783165AW8673,600,15000.0,6000.0,Online
Walmart,1197831,2021-07-19,South,Arkansas,Little Rock,YR3030,Women's Apparel,65.0,ADI2021719119783154YN0995,600,39000.0,15600.0,Online
Walmart,1197831,2021-10-21,South,Arkansas,Little Rock,RL3261,Men's Street Footwear,30.0,ADI20211021119783124FJ5643,600,18000.0,7200.0,Online
West Gear,1197831,2021-06-21,South,Oklahoma,Oklahoma City,IL2491,Men's Street Footwear,40.0,ADI2021621119783164AP7751,600,24000.0,9600.0,Online
Kohl's,1197831,2021-02-14,South,Oklahoma,Oklahoma City,XQ4996,Men's Street Footwear,25.0,ADI2021214119783120VU7495,600,15000.0,5250.0,Online
Foot Locker,1197831,2021-12-12,Midwest,Kansas,Wichita,VB5165,Men's Street Footwear,70.0,ADI20211212119783138IJ8925,600,42000.0,14700.0,Online
West Gear,1185732,2021-12-09,Midwest,Indiana,Indianapolis,JG2181,Men's Street Footwear,60.0,ADI2021129118573234QD7302,600,36000.0,14400.0,In-store
West Gear,1185732,2021-06-17,Northeast,West Virginia,Charleston,SL2790,Men's Street Footwear,45.0,ADI2021617118573229XO5638,600,27000.0,10800.0,In-store
Kohl's,1185732,2021-12-13,Northeast,Delaware,Wilmington,LD4934,Men's Street Footwear,65.0,ADI20211213118573201YN5995,600,39000.0,13650.0,In-store
Kohl's,1185732,2021-06-08,Northeast,New Jersey,Newark,KC8270,Men's Street Footwear,50.0,ADI202168118573236IQ5787,600,30000.0,10500.0,In-store
Kohl's,1185732,2021-08-07,Northeast,New Jersey,Newark,MD4243,Men's Street Footwear,50.0,ADI202187118573298ML2501,600,30000.0,10500.0,In-store
Sports Direct,1185732,2021-07-13,Northeast,Massachusetts,Boston,XV9541,Men's Street Footwear,55.0,ADI2021713118573250HN5947,600,33000.0,9900.0,In-store
Amazon,1185732,2021-12-10,Northeast,Vermont,Burlington,VO5775,Men's Street Footwear,70.0,ADI20211210118573226OX7060,600,42000.0,18900.0,In-store
Amazon,1185732,2021-02-19,Northeast,Vermont,Burlington,MO7439,Men's Street Footwear,50.0,ADI2021219118573238KM8212,600,30000.0,12000.0,In-store
Sports Direct,1185732,2021-11-03,Southeast,North Carolina,Charlotte,BP4601,Women's Street Footwear,40.0,ADI2021113118573246WY2118,595,23800.0,9520.0,Online
West Gear,1197831,2021-05-19,South,Oklahoma,Oklahoma City,AL9979,Men's Street Footwear,40.0,ADI2021519119783181WI9596,595,23800.0,9520.0,Online
West Gear,1185732,2021-05-18,Northeast,West Virginia,Charleston,DU9684,Men's Street Footwear,60.0,ADI2021518118573249TW9955,595,35700.0,14280.0,In-store
Amazon,1185732,2021-05-17,Northeast,New Hampshire,Manchester,CN8435,Men's Street Footwear,65.0,ADI2021517118573212DB6653,595,38675.0,15470.0,In-store
Walmart,1197831,2020-09-15,South,Texas,Houston,GV4830,Men's Apparel,45.0,ADI2020915119783101DT3334,575,25875.0,7763.0,Outlet
West Gear,1128299,2020-11-05,West,California,San Francisco,RU2666,Men's Apparel,55.0,ADI2020115112829967VT6559,575,31625.0,15813.0,Outlet
West Gear,1128299,2020-11-10,West,California,San Francisco,JU1561,Women's Athletic Footwear,50.0,ADI20201110112829948XX4506,575,28750.0,8625.0,Outlet
West Gear,1128299,2021-01-10,West,California,San Francisco,CY1702,Men's Apparel,65.0,ADI2021110112829968ZZ8120,575,37375.0,20556.0,Outlet
Foot Locker,1185732,2021-07-06,Midwest,Illinois,Chicago,NL6857,Men's Street Footwear,50.0,ADI202176118573263GC0738,575,28750.0,11500.0,Outlet
Sports Direct,1197831,2021-09-19,South,Texas,Dallas,XY0137,Women's Athletic Footwear,45.0,ADI2021919119783162PF6266,575,25875.0,12938.0,Outlet
Sports Direct,1197831,2021-09-20,South,Texas,Dallas,QK9220,Men's Apparel,50.0,ADI2021920119783104PS3382,575,28750.0,10063.0,Outlet
Sports Direct,1197831,2021-10-06,South,Texas,Dallas,HG4237,Women's Street Footwear,45.0,ADI2021106119783148YI2150,575,25875.0,10350.0,Outlet
Sports Direct,1197831,2021-10-09,South,Texas,Dallas,WY4496,Women's Apparel,50.0,ADI2021109119783153ZE2454,575,28750.0,15813.0,Outlet
Sports Direct,1197831,2021-10-19,South,Texas,Dallas,CI6441,Women's Athletic Footwear,65.0,ADI20211019119783103UO6449,575,37375.0,18688.0,Outlet
West Gear,1128299,2020-03-03,West,Nevada,Las Vegas,JS5668,Men's Street Footwear,60.0,ADI202033112829914BP4603,575,34500.0,12075.0,In-store
West Gear,1128299,2020-03-04,West,Nevada,Las Vegas,VW8071,Men's Athletic Footwear,65.0,ADI202034112829914NK3081,575,37375.0,7475.0,In-store
West Gear,1128299,2020-04-15,West,Colorado,Denver,HW2860,Men's Athletic Footwear,65.0,ADI2020415112829963EX6181,575,37375.0,13081.0,In-store
West Gear,1128299,2020-04-16,West,Colorado,Denver,QI0215,Women's Street Footwear,65.0,ADI2020416112829940MR5986,575,37375.0,18688.0,In-store
West Gear,1128299,2020-04-22,West,Colorado,Denver,XH9325,Women's Street Footwear,70.0,ADI2020422112829923FF9595,575,40250.0,18113.0,In-store
West Gear,1128299,2020-05-14,West,Colorado,Denver,HV7780,Men's Street Footwear,55.0,ADI2020514112829910VM1881,575,31625.0,12650.0,In-store
West Gear,1128299,2020-05-15,West,Colorado,Denver,TC8990,Men's Athletic Footwear,60.0,ADI2020515112829913KB6154,575,34500.0,8625.0,In-store
West Gear,1128299,2020-06-07,West,Washington,Seattle,WP8466,Men's Street Footwear,50.0,ADI202067112829923DR9450,575,28750.0,8625.0,In-store
West Gear,1128299,2020-07-05,West,Washington,Seattle,UL8134,Men's Apparel,85.0,ADI202075112829918VU1784,575,48875.0,12219.0,In-store
West Gear,1128299,2020-07-06,West,Washington,Seattle,OF6694,Women's Apparel,100.0,ADI202076112829963DF8710,575,57500.0,11500.0,In-store
West Gear,1128299,2020-07-10,West,Washington,Seattle,XG6051,Women's Athletic Footwear,75.0,ADI2020710112829948GN1909,575,43125.0,12938.0,In-store
West Gear,1128299,2020-07-11,West,Washington,Seattle,WH2212,Men's Apparel,75.0,ADI2020711112829982SS2652,575,43125.0,10781.0,In-store
West Gear,1128299,2020-08-05,West,Washington,Seattle,IW2412,Women's Apparel,95.0,ADI202085112829972HZ9584,575,54625.0,10925.0,In-store
Kohl's,1189833,2021-01-09,Midwest,Montana,Billings,RL5191,Men's Street Footwear,35.0,ADI202119118983339PT0057,575,20125.0,9056.0,Outlet
Kohl's,1189833,2021-01-15,Midwest,Montana,Billings,OH7745,Men's Street Footwear,45.0,ADI2021115118983366PD7064,575,25875.0,11644.0,Outlet
Kohl's,1189833,2021-01-21,Midwest,Montana,Billings,WP6845,Men's Street Footwear,40.0,ADI2021121118983356IZ2945,575,23000.0,10350.0,Outlet
Kohl's,1189833,2021-02-26,Midwest,Montana,Billings,ZS9567,Men's Street Footwear,40.0,ADI2021226118983329PO2579,575,23000.0,10350.0,Outlet
Kohl's,1189833,2021-02-27,Midwest,Montana,Billings,US6789,Men's Athletic Footwear,45.0,ADI2021227118983308GI4870,575,25875.0,7763.0,Outlet
Sports Direct,1197831,2021-04-02,South,Tennessee,Knoxville,PE1215,Women's Apparel,25.0,ADI202142119783153TD0011,575,14375.0,7906.0,Outlet
Sports Direct,1197831,2021-04-18,South,Tennessee,Knoxville,NQ5885,Women's Athletic Footwear,40.0,ADI2021418119783184BY0098,575,23000.0,12650.0,Outlet
Sports Direct,1197831,2021-05-03,South,Tennessee,Knoxville,AP9322,Men's Street Footwear,35.0,ADI202153119783116ZT6364,575,20125.0,9056.0,Outlet
Sports Direct,1197831,2021-05-04,South,Tennessee,Knoxville,MY8975,Men's Athletic Footwear,35.0,ADI202154119783164FN2160,575,20125.0,9056.0,Outlet
Sports Direct,1197831,2021-09-09,South,Alabama,Birmingham,SH1035,Women's Athletic Footwear,45.0,ADI202199119783107XZ0377,575,25875.0,15525.0,Outlet
Sports Direct,1197831,2021-09-19,South,Alabama,Birmingham,QC7840,Men's Athletic Footwear,55.0,ADI2021919119783165SX1450,575,31625.0,15813.0,Outlet
Sports Direct,1197831,2021-09-23,South,Alabama,Birmingham,EZ8501,Women's Apparel,40.0,ADI2021923119783154QH4904,575,23000.0,14950.0,Outlet
Sports Direct,1197831,2021-10-02,South,Alabama,Birmingham,TT5999,Women's Street Footwear,45.0,ADI2021102119783124BI0152,575,25875.0,12938.0,Outlet
Amazon,1185732,2021-02-22,West,Alaska,Anchorage,LL1177,Men's Street Footwear,55.0,ADI2021222118573252JF1347,575,31625.0,11069.0,Outlet
Walmart,1128299,2021-05-18,Southeast,Florida,Orlando,HR8734,Men's Street Footwear,60.0,ADI2021518112829944LG6262,575,34500.0,10350.0,Outlet
Walmart,1128299,2021-05-18,Southeast,Florida,Orlando,IQ8273,Women's Apparel,70.0,ADI2021518112829992PU9504,575,40250.0,18113.0,Outlet
Walmart,1128299,2021-06-17,Southeast,Florida,Orlando,FO9502,Women's Athletic Footwear,85.0,ADI2021617112829919NV6975,575,48875.0,14663.0,In-store
Walmart,1128299,2021-10-17,Southeast,Florida,Orlando,NZ0635,Men's Athletic Footwear,65.0,ADI20211017112829921YN0319,575,37375.0,9344.0,In-store
West Gear,1185732,2021-03-08,Northeast,New York,Albany,DK7309,Women's Street Footwear,35.0,ADI202138118573221BG0570,575,20125.0,5031.0,In-store
West Gear,1185732,2021-03-08,Northeast,New York,Albany,LO2452,Women's Apparel,45.0,ADI202138118573272SS6746,575,25875.0,12938.0,In-store
West Gear,1185732,2021-05-08,Northeast,New York,Albany,QC5734,Men's Athletic Footwear,55.0,ADI202158118573222YG3368,575,31625.0,11069.0,In-store
West Gear,1185732,2021-06-10,Northeast,New York,Albany,EE1207,Women's Athletic Footwear,50.0,ADI2021610118573283NA8536,575,28750.0,8625.0,In-store
West Gear,1185732,2021-06-10,Northeast,New York,Albany,FD7346,Men's Apparel,65.0,ADI2021610118573267NG0311,575,37375.0,13081.0,In-store
West Gear,1185732,2021-07-08,Northeast,New York,Albany,HX8773,Women's Athletic Footwear,55.0,ADI202178118573294VE3307,575,31625.0,9488.0,In-store
West Gear,1185732,2021-08-09,Northeast,New York,Albany,EC2228,Women's Athletic Footwear,45.0,ADI202189118573252OK4435,575,25875.0,7763.0,In-store
West Gear,1185732,2021-11-09,Northeast,New York,Albany,YS3173,Women's Athletic Footwear,50.0,ADI2021119118573275EU0284,575,28750.0,8625.0,In-store
Kohl's,1185732,2021-12-08,Northeast,New York,Albany,XC5916,Women's Athletic Footwear,55.0,ADI2021128118573280YJ1061,575,31625.0,9488.0,In-store
Kohl's,1185732,2021-12-08,Northeast,New York,Albany,VD6115,Men's Apparel,65.0,ADI2021128118573281BJ7474,575,37375.0,13081.0,In-store
Kohl's,1185732,2021-11-11,West,Wyoming,Cheyenne,KN7822,Men's Athletic Footwear,45.0,ADI20211111118573297AD8440,575,25875.0,7763.0,In-store
Kohl's,1185732,2021-11-11,West,Wyoming,Cheyenne,SW4710,Women's Apparel,60.0,ADI20211111118573205KL5696,575,34500.0,8625.0,In-store
Foot Locker,1128299,2021-11-24,Southeast,Virginia,Richmond,DH0221,Men's Street Footwear,45.0,ADI20211124112829952SL1071,575,25875.0,9056.0,In-store
Sports Direct,1128299,2021-12-23,Southeast,Virginia,Richmond,PO6856,Women's Apparel,85.0,ADI20211223112829994ET9443,575,48875.0,14663.0,In-store
Sports Direct,1185732,2021-05-15,Midwest,Michigan,Detroit,WN5754,Women's Apparel,60.0,ADI2021515118573279SC5100,575,34500.0,18975.0,In-store
Sports Direct,1185732,2021-06-17,Midwest,Michigan,Detroit,OH7864,Men's Athletic Footwear,50.0,ADI2021617118573242UJ5782,575,28750.0,11500.0,In-store
Sports Direct,1185732,2021-07-15,Midwest,Michigan,Detroit,VP8585,Women's Street Footwear,50.0,ADI2021715118573202SA4668,575,28750.0,8625.0,In-store
Sports Direct,1185732,2021-08-16,Midwest,Michigan,Detroit,HI3211,Women's Street Footwear,45.0,ADI2021816118573283CL2722,575,25875.0,7763.0,In-store
Sports Direct,1185732,2021-09-15,Midwest,Michigan,Detroit,SN2399,Women's Apparel,50.0,ADI2021915118573256LP4973,575,28750.0,15813.0,In-store
Sports Direct,1185732,2021-10-17,Midwest,Michigan,Detroit,MX1332,Men's Athletic Footwear,40.0,ADI20211017118573244BJ7472,575,23000.0,9200.0,In-store
Foot Locker,1185732,2021-04-18,Midwest,Missouri,St. Louis,PC3304,Men's Street Footwear,35.0,ADI2021418118573207XA5978,575,20125.0,8050.0,In-store
West Gear,1185732,2021-06-11,West,Utah,Salt Lake City,IC4642,Women's Apparel,40.0,ADI2021611118573236AN0353,575,23000.0,11500.0,In-store
West Gear,1185732,2021-10-11,West,Utah,Salt Lake City,ZV0186,Men's Street Footwear,30.0,ADI20211011118573292LS9581,575,17250.0,6900.0,In-store
West Gear,1128299,2021-11-24,West,Oregon,Portland,VN0982,Men's Street Footwear,45.0,ADI20211124112829919EN0129,575,25875.0,9056.0,In-store
West Gear,1128299,2021-12-23,West,Oregon,Portland,NM3280,Women's Apparel,85.0,ADI20211223112829916GT4701,575,48875.0,14663.0,In-store
West Gear,1128299,2021-05-18,South,Louisiana,New Orleans,KD3103,Women's Apparel,65.0,ADI2021518112829937JI4697,575,37375.0,13081.0,Online
West Gear,1128299,2021-06-17,South,Louisiana,New Orleans,ZA3285,Women's Athletic Footwear,85.0,ADI2021617112829965PS3397,575,48875.0,19550.0,Online
West Gear,1128299,2021-10-17,South,Louisiana,New Orleans,IR5063,Men's Athletic Footwear,50.0,ADI20211017112829965GV1399,575,28750.0,11500.0,Online
West Gear,1197831,2021-05-05,West,Idaho,Boise,AS5334,Women's Street Footwear,25.0,ADI202155119783195WD0657,575,14375.0,5031.0,Online
Sports Direct,1197831,2021-10-04,West,Idaho,Boise,VQ5476,Men's Street Footwear,40.0,ADI2021104119783121EN7007,575,23000.0,9200.0,Online
Sports Direct,1197831,2021-10-04,West,Idaho,Boise,RJ3041,Men's Athletic Footwear,40.0,ADI2021104119783104OX4806,575,23000.0,9200.0,Online
Foot Locker,1128299,2021-08-23,West,Arizona,Phoenix,KG6067,Men's Athletic Footwear,60.0,ADI2021823112829906YH2171,575,34500.0,13800.0,Online
Foot Locker,1128299,2021-09-24,West,Arizona,Phoenix,QJ5548,Men's Street Footwear,45.0,ADI2021924112829937KA0839,575,25875.0,9056.0,Online
Foot Locker,1128299,2021-09-24,West,Arizona,Phoenix,KZ7678,Men's Athletic Footwear,50.0,ADI2021924112829927VW6688,575,28750.0,11500.0,Online
Kohl's,1128299,2021-05-27,West,New Mexico,Albuquerque,JE5874,Men's Street Footwear,55.0,ADI2021527112829913VC1350,575,31625.0,11069.0,Online
Sports Direct,1128299,2021-06-13,Southeast,Georgia,Atlanta,IR1142,Women's Apparel,70.0,ADI2021613112829997JX0760,575,40250.0,10063.0,Online
Sports Direct,1128299,2021-07-12,Southeast,Georgia,Atlanta,FX0260,Men's Athletic Footwear,55.0,ADI2021712112829950XQ6373,575,31625.0,12650.0,Online
Sports Direct,1128299,2021-11-13,Southeast,Georgia,Atlanta,MI1959,Men's Athletic Footwear,60.0,ADI20211113112829909ET1385,575,34500.0,13800.0,Online
Foot Locker,1185732,2021-03-05,Southeast,South Carolina,Charleston,SG6045,Women's Athletic Footwear,30.0,ADI202135118573269PN5301,575,17250.0,5175.0,Online
Sports Direct,1185732,2021-01-06,Southeast,South Carolina,Charleston,HC9045,Women's Athletic Footwear,30.0,ADI202116118573226SR0439,575,17250.0,6900.0,Online
Sports Direct,1185732,2021-04-03,Southeast,North Carolina,Charlotte,AR7553,Men's Athletic Footwear,30.0,ADI202143118573202PR4364,575,17250.0,6038.0,Online
