Retailer,Retailer ID,Invoice Date,Region,State,City,Product ID,Product,Price per Unit,Sales ID,Units Sold,Total Sales,Operating Profit,Sales Method
Amazon,1185732,7/20/2021,West,Alaska,Anchorage,PH7706,Men's Street Footwear,$65.00 ,ADI2021720118573291OF4110,675,"43,875","$15,356 ",Outlet
West Gear,1185732,12/8/2021,Northeast,New York,Albany,OS8042,Men's Athletic Footwear,$55.00 ,ADI2021128118573278TP1766,675,"37,125","$12,994 ",In-store
Kohl's,1185732,12/8/2021,Northeast,New York,Albany,PX4118,Women's Apparel,$70.00 ,ADI2021128118573208QW5498,675,"47,250","$23,625 ",In-store
Kohl's,1185732,8/11/2021,West,Wyoming,Cheyenne,HT8490,Women's Apparel,$55.00 ,ADI2021811118573204PS0431,675,"37,125","$9,281 ",In-store
Sports Direct,1185732,6/17/2021,Midwest,Michigan,Detroit,CF4398,Women's Apparel,$65.00 ,ADI2021617118573200JJ8782,675,"43,875","$24,131 ",In-store
Sports Direct,1185732,8/16/2021,Midwest,Michigan,Detroit,HG2353,Women's Apparel,$50.00 ,ADI2021816118573249RZ2115,675,"33,750","$18,563 ",In-store
Sports Direct,1185732,11/16/2021,Midwest,Michigan,Detroit,AG3645,Men's Street Footwear,$50.00 ,ADI20211116118573254NN4103,675,"33,750","$16,875 ",In-store
Foot Locker,1185732,2/18/2021,Midwest,Michigan,Detroit,YE8723,Men's Street Footwear,$30.00 ,ADI2021218118573215NJ2126,675,"20,250","$8,100 ",In-store
West Gear,1185732,1/11/2021,Midwest,Missouri,St. Louis,QU1239,Men's Street Footwear,$25.00 ,ADI2021111118573275VJ0974,675,"16,875","$6,750 ",In-store
Foot Locker,1197831,1/5/2021,South,Louisiana,New Orleans,ZT1079,Men's Street Footwear,$20.00 ,ADI202115119783163SR6997,675,"13,500","$4,050 ",Online
Foot Locker,1197831,1/5/2021,South,Louisiana,New Orleans,DV2630,Men's Athletic Footwear,$30.00 ,ADI202115119783103NQ8364,675,"20,250","$6,075 ",Online
Sports Direct,1197831,9/5/2021,West,Idaho,Boise,TL7842,Men's Street Footwear,$55.00 ,ADI202195119783177LL5390,675,"37,125","$14,850 ",Online
Sports Direct,1197831,9/5/2021,West,Idaho,Boise,HY0462,Women's Street Footwear,$60.00 ,ADI202195119783145TQ5346,675,"40,500","$16,200 ",Online
Sports Direct,1197831,11/5/2021,West,Idaho,Boise,LR9291,Men's Street Footwear,$35.00 ,ADI2021115119783112FJ1284,675,"23,625","$9,450 ",Online
Sports Direct,1197831,11/5/2021,West,Idaho,Boise,HC6739,Men's Athletic Footwear,$35.00 ,ADI2021115119783192OF9400,675,"23,625","$9,450 ",Online
Foot Locker,1197831,12/4/2021,West,Idaho,Boise,QZ3981,Women's Street Footwear,$60.00 ,ADI2021124119783107BJ3958,675,"40,500","$16,200 ",Online
Foot Locker,1128299,7/22/2021,West,Arizona,Phoenix,EZ7752,Men's Street Footwear,$50.00 ,ADI2021722112829995OR0909,675,"33,750","$11,813 ",Online
Sports Direct,1128299,6/13/2021,Southeast,Georgia,Atlanta,ZU3320,Men's Street Footwear,$50.00 ,ADI2021613112829992CJ2151,675,"33,750","$13,500 ",Online
Sports Direct,1128299,8/13/2021,Southeast,Georgia,Atlanta,SW7402,Men's Street Footwear,$55.00 ,ADI2021813112829934CO2300,675,"37,125","$14,850 ",Online
Sports Direct,1128299,12/12/2021,Southeast,Georgia,Atlanta,LZ6956,Men's Street Footwear,$55.00 ,ADI20211212112829965KC4084,675,"37,125","$14,850 ",Online
Sports Direct,1128299,12/12/2021,Southeast,Georgia,Atlanta,DW4120,Men's Athletic Footwear,$60.00 ,ADI20211212112829922SD0097,675,"40,500","$16,200 ",Online
Foot Locker,1185732,1/9/2021,Southeast,Georgia,Atlanta,ET6275,Women's Athletic Footwear,$35.00 ,ADI202119118573267EG3378,675,"23,625","$7,088 ",Online
Foot Locker,1185732,4/6/2021,Southeast,South Carolina,Charleston,GB4523,Men's Athletic Footwear,$35.00 ,ADI202146118573267AX8613,675,"23,625","$8,269 ",Online
Foot Locker,1185732,4/6/2021,Southeast,South Carolina,Charleston,ES8178,Women's Street Footwear,$25.00 ,ADI202146118573298FI5770,675,"16,875","$4,219 ",Online
Foot Locker,1185732,5/5/2021,Southeast,South Carolina,Charleston,NC1831,Women's Athletic Footwear,$45.00 ,ADI202155118573266HF3353,675,"30,375","$9,113 ",Online
Foot Locker,1185732,10/7/2021,Southeast,South Carolina,Charleston,TG6896,Women's Street Footwear,$45.00 ,ADI2021107118573216HJ5960,675,"30,375","$7,594 ",Online
Sports Direct,1185732,2/4/2021,Southeast,South Carolina,Charleston,JH0980,Women's Street Footwear,$25.00 ,ADI202124118573200EQ4583,675,"16,875","$6,750 ",Online
Sports Direct,1185732,4/3/2021,Southeast,North Carolina,Charlotte,CC5380,Women's Apparel,$35.00 ,ADI202143118573285SV6641,675,"23,625","$11,813 ",Online
Sports Direct,1185732,6/4/2021,Southeast,North Carolina,Charlotte,KR3678,Women's Street Footwear,$50.00 ,ADI202164118573232SX3001,675,"33,750","$13,500 ",Online
Sports Direct,1185732,7/2/2021,Southeast,North Carolina,Charlotte,IH1834,Women's Athletic Footwear,$55.00 ,ADI202172118573219DX7746,675,"37,125","$14,850 ",Online
Sports Direct,1185732,8/3/2021,Southeast,North Carolina,Charlotte,IW0129,Women's Athletic Footwear,$45.00 ,ADI202183118573260AK9612,675,"30,375","$12,150 ",Online
Sports Direct,1185732,10/4/2021,Southeast,North Carolina,Charlotte,JT3701,Women's Apparel,$50.00 ,ADI2021104118573238VO2309,675,"33,750","$16,875 ",Online
Amazon,1185732,12/2/2021,Southeast,North Carolina,Charlotte,TM9075,Women's Athletic Footwear,$60.00 ,ADI2021122118573278BI5333,675,"40,500","$16,200 ",Online
Amazon,1185732,12/2/2021,Southeast,North Carolina,Charlotte,VF0039,Men's Apparel,$70.00 ,ADI2021122118573216DA1388,675,"47,250","$16,538 ",Online
Amazon,1185732,6/11/2021,Midwest,Ohio,Columbus,WO3582,Women's Apparel,$70.00 ,ADI2021611118573276QR6436,675,"47,250","$23,625 ",Online
Amazon,1185732,8/10/2021,Midwest,Ohio,Columbus,EH9597,Women's Apparel,$60.00 ,ADI2021810118573256TN9314,675,"40,500","$20,250 ",Online
Amazon,1185732,11/10/2021,Midwest,Ohio,Columbus,UN7339,Men's Street Footwear,$35.00 ,ADI20211110118573288HL3022,675,"23,625","$9,450 ",Online
Foot Locker,1185732,4/17/2021,South,Mississippi,Jackson,GV4602,Men's Street Footwear,$25.00 ,ADI2021417118573280EA4259,675,"16,875","$6,750 ",Online
Walmart,1185732,7/16/2021,South,Mississippi,Jackson,SO7562,Women's Apparel,$65.00 ,ADI2021716118573225XY5565,675,"43,875","$21,938 ",Online
Walmart,1185732,10/18/2021,South,Mississippi,Jackson,FV5469,Men's Street Footwear,$35.00 ,ADI20211018118573239LR6836,675,"23,625","$9,450 ",Online
Walmart,1197831,6/21/2021,South,Arkansas,Little Rock,UG6389,Men's Street Footwear,$40.00 ,ADI2021621119783141CA8979,675,"27,000","$10,800 ",Online
West Gear,1197831,8/20/2021,South,Oklahoma,Oklahoma City,MT5763,Men's Street Footwear,$60.00 ,ADI2021820119783168DZ6100,675,"40,500","$16,200 ",Online
Kohl's,1197831,7/12/2021,Midwest,Kansas,Wichita,AJ0336,Men's Street Footwear,$55.00 ,ADI2021712119783116YU7357,675,"37,125","$12,994 ",Online
Foot Locker,1185732,7/13/2021,Northeast,Delaware,Wilmington,YU1241,Men's Street Footwear,$55.00 ,ADI2021713118573236GY0617,675,"37,125","$12,994 ",In-store
Amazon,1185732,7/10/2021,Northeast,Vermont,Burlington,MM4869,Men's Street Footwear,$60.00 ,ADI2021710118573282NV8045,675,"40,500","$18,225 ",In-store
Amazon,1185732,6/19/2021,Northeast,New Hampshire,Manchester,ZC2303,Men's Street Footwear,$65.00 ,ADI2021619118573247JH4478,675,"43,875","$17,550 ",In-store
Amazon,1185732,8/18/2021,Northeast,New Hampshire,Manchester,WT8914,Men's Street Footwear,$65.00 ,ADI2021818118573249FB9208,675,"43,875","$17,550 ",Outlet
West Gear,1185732,3/10/2021,West,Utah,Salt Lake City,TJ7157,Men's Street Footwear,$30.00 ,ADI2021310118573254DZ6797,670,"20,100","$8,040 ",In-store
West Gear,1185732,5/12/2021,West,Utah,Salt Lake City,AF7903,Men's Street Footwear,$35.00 ,ADI2021512118573215VJ3773,670,"23,450","$9,380 ",In-store
Walmart,1197831,5/19/2021,South,Arkansas,Little Rock,UO6923,Men's Street Footwear,$40.00 ,ADI2021519119783155OJ2815,670,"26,800","$10,720 ",Online
Sports Direct,1197831,8/5/2020,South,Texas,Houston,AZ1301,Women's Apparel,$40.00 ,ADI202085119783148JG2667,650,"26,000","$13,000 ",Outlet
Walmart,1197831,8/22/2020,South,Texas,Houston,RS6368,Men's Apparel,$45.00 ,ADI2020822119783150VQ8326,650,"29,250","$8,775 ",Outlet
Walmart,1197831,9/2/2020,South,Texas,Houston,LY0676,Women's Athletic Footwear,$40.00 ,ADI202092119783132QZ3157,650,"26,000","$11,700 ",Outlet
Walmart,1197831,9/3/2020,South,Texas,Houston,YJ2077,Men's Apparel,$45.00 ,ADI202093119783179IO2325,650,"29,250","$8,775 ",Outlet
Walmart,1197831,10/24/2020,South,Texas,Houston,BN1664,Men's Apparel,$45.00 ,ADI20201024119783120WC7555,650,"29,250","$8,775 ",Outlet
Walmart,1197831,10/30/2020,South,Texas,Houston,SV0925,Men's Apparel,$45.00 ,ADI20201030119783188ZO8520,650,"29,250","$8,775 ",Outlet
West Gear,1128299,1/3/2021,West,California,San Francisco,LZ0908,Women's Athletic Footwear,$60.00 ,ADI202113112829934OX9968,650,"39,000","$13,650 ",Outlet
West Gear,1128299,2/3/2021,West,California,San Francisco,MI5289,Men's Apparel,$65.00 ,ADI202123112829907BV2330,650,"42,250","$19,013 ",Outlet
West Gear,1128299,2/9/2021,West,California,San Francisco,MR8554,Men's Apparel,$65.00 ,ADI202129112829943UX8892,650,"42,250","$19,013 ",Outlet
Kohl's,1189833,3/14/2021,West,California,Los Angeles,TP6852,Men's Athletic Footwear,$45.00 ,ADI2021314118983393JK9197,650,"29,250","$7,313 ",Outlet
Kohl's,1189833,3/18/2021,West,California,Los Angeles,SX3484,Women's Apparel,$45.00 ,ADI2021318118983364DL6121,650,"29,250","$5,850 ",Outlet
Kohl's,1189833,3/20/2021,West,California,Los Angeles,XM7540,Men's Athletic Footwear,$45.00 ,ADI2021320118983331VU8013,650,"29,250","$7,313 ",Outlet
Kohl's,1189833,3/21/2021,West,California,Los Angeles,WR6372,Women's Street Footwear,$45.00 ,ADI2021321118983307CC4422,650,"29,250","$11,700 ",Outlet
Kohl's,1189833,4/14/2021,West,California,Los Angeles,UU0066,Men's Athletic Footwear,$50.00 ,ADI2021414118983399JZ0791,650,"32,500","$8,125 ",Outlet
Kohl's,1189833,4/15/2021,West,California,Los Angeles,KN7710,Women's Street Footwear,$50.00 ,ADI2021415118983370TX9838,650,"32,500","$13,000 ",Outlet
Kohl's,1189833,4/28/2021,West,California,Los Angeles,XE6555,Women's Athletic Footwear,$45.00 ,ADI2021428118983371TQ5379,650,"29,250","$10,238 ",Outlet
Kohl's,1189833,5/6/2021,West,California,Los Angeles,YP8935,Women's Apparel,$65.00 ,ADI202156118983357ZL3028,650,"42,250","$8,450 ",Outlet
Kohl's,1189833,5/10/2021,West,California,Los Angeles,LO7066,Women's Athletic Footwear,$50.00 ,ADI2021510118983345IA6208,650,"32,500","$11,375 ",Outlet
Kohl's,1189833,5/11/2021,West,California,Los Angeles,PA6359,Men's Apparel,$60.00 ,ADI2021511118983366UW1847,650,"39,000","$21,450 ",Outlet
Kohl's,1189833,5/15/2021,West,California,Los Angeles,QJ8597,Women's Street Footwear,$50.00 ,ADI2021515118983375JO3796,650,"32,500","$13,000 ",Outlet
Kohl's,1189833,5/18/2021,West,California,Los Angeles,JL8784,Women's Apparel,$65.00 ,ADI2021518118983348JY4576,650,"42,250","$8,450 ",Outlet
Kohl's,1189833,5/22/2021,West,California,Los Angeles,HY6624,Women's Athletic Footwear,$50.00 ,ADI2021522118983392RY3417,650,"32,500","$11,375 ",Outlet
Sports Direct,1197831,8/18/2021,South,Texas,Dallas,RU2103,Men's Athletic Footwear,$35.00 ,ADI2021818119783146GB6440,650,"22,750","$6,825 ",Outlet
Sports Direct,1197831,9/12/2021,South,Texas,Dallas,SP9609,Women's Street Footwear,$45.00 ,ADI2021912119783160HK0372,650,"29,250","$10,238 ",Outlet
Sports Direct,1197831,10/12/2021,South,Texas,Dallas,LB0401,Women's Street Footwear,$65.00 ,ADI20211012119783153DL0394,650,"42,250","$16,900 ",Outlet
West Gear,1128299,2/14/2020,West,Nevada,Las Vegas,GL6345,Men's Athletic Footwear,$70.00 ,ADI2020214112829971IR7019,650,"45,500","$11,375 ",In-store
West Gear,1185732,4/24/2020,Southeast,Florida,Miami,JU8108,Women's Athletic Footwear,$40.00 ,ADI2020424118573245NI8206,650,"26,000","$7,800 ",In-store
Sports Direct,1197831,3/16/2021,South,Tennessee,Knoxville,GP1514,Men's Street Footwear,$25.00 ,ADI2021316119783102DU7069,650,"16,250","$5,688 ",Outlet
Sports Direct,1197831,3/22/2021,South,Tennessee,Knoxville,ZH6512,Men's Street Footwear,$30.00 ,ADI2021322119783127TI9842,650,"19,500","$7,800 ",Outlet
Sports Direct,1197831,3/23/2021,South,Tennessee,Knoxville,LZ6002,Men's Athletic Footwear,$40.00 ,ADI2021323119783139HA8033,650,"26,000","$10,400 ",Outlet
Sports Direct,1197831,4/11/2021,South,Tennessee,Knoxville,QQ1647,Women's Street Footwear,$40.00 ,ADI2021411119783188SS0439,650,"26,000","$10,400 ",Outlet
Sports Direct,1197831,5/14/2021,South,Tennessee,Knoxville,PQ4300,Women's Apparel,$65.00 ,ADI2021514119783121CJ1440,650,"42,250","$25,350 ",Outlet
Sports Direct,1197831,8/19/2021,South,Alabama,Birmingham,RV5525,Men's Street Footwear,$20.00 ,ADI2021819119783194VD0116,650,"13,000","$5,850 ",Outlet
Sports Direct,1197831,8/20/2021,South,Alabama,Birmingham,GM0721,Men's Athletic Footwear,$20.00 ,ADI2021820119783193JN5599,650,"13,000","$5,850 ",Outlet
Sports Direct,1197831,9/2/2021,South,Alabama,Birmingham,PR2535,Women's Street Footwear,$45.00 ,ADI202192119783184MK4095,650,"29,250","$13,163 ",Outlet
Amazon,1185732,6/22/2021,West,Alaska,Anchorage,OA1695,Men's Street Footwear,$65.00 ,ADI2021622118573232PD2339,650,"42,250","$14,788 ",Outlet
Amazon,1185732,8/21/2021,West,Alaska,Anchorage,EL2582,Men's Street Footwear,$65.00 ,ADI2021821118573249BS6830,650,"42,250","$14,788 ",Outlet
Foot Locker,1128299,6/10/2021,West,Hawaii,Honolulu,HO2720,Women's Apparel,$100.00 ,ADI2021610112829987TC7815,650,"65,000","$26,000 ",Outlet
Foot Locker,1128299,7/9/2021,West,Hawaii,Honolulu,JD6681,Men's Athletic Footwear,$85.00 ,ADI202179112829966ME6885,650,"55,250","$11,050 ",Outlet
Walmart,1128299,7/16/2021,Southeast,Florida,Orlando,LD0604,Men's Apparel,$95.00 ,ADI2021716112829917OU3475,650,"61,750","$12,350 ",In-store
West Gear,1185732,1/12/2021,Southeast,Florida,Orlando,QJ8610,Men's Athletic Footwear,$45.00 ,ADI2021112118573222WQ4647,650,"29,250","$10,238 ",In-store
West Gear,1185732,1/12/2021,Southeast,Florida,Orlando,HA6657,Women's Street Footwear,$35.00 ,ADI2021112118573216VN4160,650,"22,750","$5,688 ",In-store
West Gear,1185732,1/12/2021,Southeast,Florida,Orlando,IG3221,Women's Apparel,$45.00 ,ADI2021112118573212TT2040,650,"29,250","$14,625 ",In-store
West Gear,1185732,2/10/2021,Northeast,New York,Albany,LR7158,Women's Apparel,$45.00 ,ADI2021210118573273JX0055,650,"29,250","$14,625 ",In-store
West Gear,1185732,9/8/2021,Northeast,New York,Albany,OQ6812,Men's Athletic Footwear,$50.00 ,ADI202198118573296UG2127,650,"32,500","$11,375 ",In-store
West Gear,1185732,11/9/2021,Northeast,New York,Albany,KJ6951,Women's Apparel,$70.00 ,ADI2021119118573245JB9483,650,"45,500","$22,750 ",In-store
Kohl's,1185732,6/12/2021,West,Wyoming,Cheyenne,NK4730,Women's Apparel,$55.00 ,ADI2021612118573208TJ4643,650,"35,750","$8,938 ",In-store
Foot Locker,1128299,6/24/2021,Southeast,Virginia,Richmond,WR7794,Men's Athletic Footwear,$65.00 ,ADI2021624112829917CS7379,650,"42,250","$14,788 ",In-store
Foot Locker,1128299,6/24/2021,Southeast,Virginia,Richmond,XW7369,Women's Street Footwear,$80.00 ,ADI2021624112829929YR9747,650,"52,000","$18,200 ",In-store
Foot Locker,1128299,7/23/2021,Southeast,Virginia,Richmond,DV0993,Women's Street Footwear,$90.00 ,ADI2021723112829900KH2250,650,"58,500","$20,475 ",In-store
Foot Locker,1128299,8/24/2021,Southeast,Virginia,Richmond,RB5216,Women's Street Footwear,$70.00 ,ADI2021824112829946QB3369,650,"45,500","$15,925 ",In-store
Foot Locker,1128299,11/24/2021,Southeast,Virginia,Richmond,RR7882,Men's Athletic Footwear,$50.00 ,ADI20211124112829987AD5678,650,"32,500","$11,375 ",In-store
Sports Direct,1185732,7/15/2021,Midwest,Michigan,Detroit,PS6663,Men's Athletic Footwear,$55.00 ,ADI2021715118573228GY7862,650,"35,750","$14,300 ",In-store
Sports Direct,1185732,8/16/2021,Midwest,Michigan,Detroit,KJ8404,Men's Athletic Footwear,$55.00 ,ADI2021816118573202EF0876,650,"35,750","$14,300 ",In-store
Sports Direct,1185732,12/15/2021,Midwest,Michigan,Detroit,QQ7637,Men's Athletic Footwear,$50.00 ,ADI20211215118573299YU7167,650,"32,500","$13,000 ",In-store
Foot Locker,1185732,12/15/2021,Midwest,Michigan,Detroit,ZF4601,Women's Apparel,$65.00 ,ADI20211215118573217ML7886,650,"42,250","$23,238 ",In-store
Foot Locker,1185732,12/17/2021,Midwest,Missouri,St. Louis,QQ9985,Men's Street Footwear,$45.00 ,ADI20211217118573236EF6138,650,"29,250","$11,700 ",In-store
West Gear,1185732,6/11/2021,West,Utah,Salt Lake City,TX2224,Men's Street Footwear,$30.00 ,ADI2021611118573249JW8108,650,"19,500","$7,800 ",In-store
West Gear,1185732,9/12/2021,West,Utah,Salt Lake City,BJ6675,Men's Street Footwear,$30.00 ,ADI2021912118573252FP3292,650,"19,500","$7,800 ",In-store
West Gear,1128299,6/24/2021,West,Oregon,Portland,JC6302,Men's Athletic Footwear,$65.00 ,ADI2021624112829910RI4536,650,"42,250","$14,788 ",In-store
West Gear,1128299,6/24/2021,West,Oregon,Portland,TJ7746,Women's Street Footwear,$80.00 ,ADI2021624112829961QR3940,650,"52,000","$18,200 ",In-store
West Gear,1128299,7/23/2021,West,Oregon,Portland,TC6875,Women's Street Footwear,$90.00 ,ADI2021723112829987RK5830,650,"58,500","$20,475 ",In-store
West Gear,1128299,8/24/2021,West,Oregon,Portland,RL5573,Women's Street Footwear,$70.00 ,ADI2021824112829926QO5128,650,"45,500","$15,925 ",In-store
West Gear,1128299,11/24/2021,West,Oregon,Portland,AH8591,Men's Athletic Footwear,$50.00 ,ADI20211124112829927UJ0387,650,"32,500","$11,375 ",In-store
West Gear,1128299,7/16/2021,South,Louisiana,New Orleans,YL2956,Men's Apparel,$95.00 ,ADI2021716112829959AX5094,650,"61,750","$27,788 ",Online
West Gear,1197831,4/5/2021,West,Idaho,Boise,HN5582,Men's Street Footwear,$20.00 ,ADI202145119783183QC4149,650,"13,000","$4,550 ",Online
West Gear,1197831,4/5/2021,West,Idaho,Boise,KO6639,Men's Athletic Footwear,$30.00 ,ADI202145119783105HK9426,650,"19,500","$6,825 ",Online
Kohl's,1128299,8/26/2021,West,New Mexico,Albuquerque,OF6667,Men's Athletic Footwear,$65.00 ,ADI2021826112829942MU4859,650,"42,250","$16,900 ",Online
Foot Locker,1185732,10/7/2021,Southeast,South Carolina,Charleston,RQ0993,Women's Athletic Footwear,$45.00 ,ADI2021107118573298MN4442,650,"29,250","$8,775 ",Online
Foot Locker,1185732,10/7/2021,Southeast,South Carolina,Charleston,RC9997,Men's Apparel,$55.00 ,ADI2021107118573269HN4866,650,"35,750","$12,513 ",Online
Sports Direct,1185732,5/2/2021,Southeast,North Carolina,Charlotte,MS2601,Men's Athletic Footwear,$45.00 ,ADI202152118573237BV0358,650,"29,250","$10,238 ",Online
Sports Direct,1185732,6/4/2021,Southeast,North Carolina,Charlotte,OD6213,Women's Athletic Footwear,$50.00 ,ADI202164118573229ZD7119,650,"32,500","$13,000 ",Online
Sports Direct,1185732,6/4/2021,Southeast,North Carolina,Charlotte,EU7222,Men's Apparel,$65.00 ,ADI202164118573207AH1328,650,"42,250","$14,788 ",Online
Sports Direct,1185732,8/3/2021,Southeast,North Carolina,Charlotte,CQ7729,Men's Apparel,$55.00 ,ADI202183118573278UV0895,650,"35,750","$12,513 ",Online
Sports Direct,1185732,11/3/2021,Southeast,North Carolina,Charlotte,EY2697,Men's Athletic Footwear,$35.00 ,ADI2021113118573291TF6852,650,"22,750","$7,963 ",Online
Sports Direct,1185732,11/3/2021,Southeast,North Carolina,Charlotte,YZ2681,Women's Athletic Footwear,$60.00 ,ADI2021113118573293UB0906,650,"39,000","$15,600 ",Online
Amazon,1185732,7/9/2021,Midwest,Ohio,Columbus,WJ1813,Men's Athletic Footwear,$60.00 ,ADI202179118573249TR2643,650,"39,000","$13,650 ",Online
Amazon,1185732,8/10/2021,Midwest,Ohio,Columbus,HL3561,Men's Athletic Footwear,$60.00 ,ADI2021810118573246ZQ6726,650,"39,000","$13,650 ",Online
Sports Direct,1197831,1/23/2021,South,Mississippi,Jackson,RG3963,Men's Street Footwear,$25.00 ,ADI2021123119783112JR4335,650,"16,250","$6,500 ",Online
Walmart,1197831,9/19/2021,South,Arkansas,Little Rock,CZ9946,Men's Street Footwear,$50.00 ,ADI2021919119783155OD1533,650,"32,500","$13,000 ",Online
Kohl's,1197831,8/13/2021,Midwest,Kansas,Wichita,DQ3855,Men's Street Footwear,$60.00 ,ADI2021813119783133EO9772,650,"39,000","$13,650 ",Online
West Gear,1185732,7/16/2021,Northeast,West Virginia,Charleston,XH4856,Men's Street Footwear,$60.00 ,ADI2021716118573298IN1008,650,"39,000","$15,600 ",In-store
Foot Locker,1185732,12/16/2021,Northeast,West Virginia,Charleston,MP9981,Men's Street Footwear,$65.00 ,ADI20211216118573298AO7584,650,"42,250","$16,900 ",In-store
Foot Locker,1185732,6/15/2021,Northeast,Delaware,Wilmington,CB9801,Men's Street Footwear,$55.00 ,ADI2021615118573233VG5011,650,"35,750","$12,513 ",In-store
Foot Locker,1185732,8/14/2021,Northeast,Delaware,Wilmington,YS9218,Men's Street Footwear,$55.00 ,ADI2021814118573263TW3269,650,"35,750","$12,513 ",In-store
Sports Direct,1185732,7/3/2021,Northeast,Connecticut,Hartford,LD2658,Men's Street Footwear,$55.00 ,ADI202173118573236DO0788,650,"35,750","$14,300 ",In-store
Amazon,1185732,6/12/2021,Northeast,Vermont,Burlington,UJ4031,Men's Street Footwear,$60.00 ,ADI2021612118573290MH7261,650,"39,000","$17,550 ",In-store
Amazon,1185732,8/11/2021,Northeast,Vermont,Burlington,YY9571,Men's Street Footwear,$60.00 ,ADI2021811118573241XW5992,650,"39,000","$17,550 ",In-store
Walmart,1197831,3/19/2021,South,Arkansas,Little Rock,XF2452,Men's Street Footwear,$20.00 ,ADI2021319119783184ON1004,645,"12,900","$5,160 ",Online
Sports Direct,1197831,7/28/2020,South,Texas,Houston,QN8194,Women's Athletic Footwear,$35.00 ,ADI2020728119783153QU8804,625,"21,875","$9,844 ",Outlet
Sports Direct,1197831,8/9/2020,South,Texas,Houston,WG0920,Women's Athletic Footwear,$40.00 ,ADI202089119783160BC5945,625,"25,000","$11,250 ",Outlet
Walmart,1197831,9/8/2020,South,Texas,Houston,UY7961,Women's Athletic Footwear,$50.00 ,ADI202098119783108HS0705,625,"31,250","$14,063 ",Outlet
Walmart,1197831,9/9/2020,South,Texas,Houston,HG4454,Men's Apparel,$45.00 ,ADI202099119783112GN2381,625,"28,125","$8,438 ",Outlet
West Gear,1128299,11/4/2020,South,Texas,Houston,BA8511,Women's Athletic Footwear,$50.00 ,ADI2020114112829967EA0131,625,"31,250","$9,375 ",Outlet
West Gear,1128299,12/28/2020,West,California,San Francisco,ZZ8759,Women's Athletic Footwear,$60.00 ,ADI20201228112829907JI9729,625,"37,500","$11,250 ",Outlet
Kohl's,1189833,4/6/2021,West,California,Los Angeles,FL5737,Women's Apparel,$45.00 ,ADI202146118983383AR0737,625,"28,125","$5,625 ",Outlet
Kohl's,1189833,4/9/2021,West,California,Los Angeles,LU9872,Women's Street Footwear,$50.00 ,ADI202149118983398YZ4921,625,"31,250","$12,500 ",Outlet
Kohl's,1189833,4/18/2021,West,California,Los Angeles,XE7210,Women's Apparel,$65.00 ,ADI2021418118983378IR4247,625,"40,625","$8,125 ",Outlet
Kohl's,1189833,4/22/2021,West,California,Los Angeles,LJ7456,Women's Athletic Footwear,$45.00 ,ADI2021422118983355UI5649,625,"28,125","$9,844 ",Outlet
Kohl's,1189833,5/16/2021,West,California,Los Angeles,KB9257,Women's Athletic Footwear,$50.00 ,ADI2021516118983336CZ9141,625,"31,250","$10,938 ",Outlet
Kohl's,1189833,5/29/2021,West,California,Los Angeles,GK5222,Men's Apparel,$60.00 ,ADI2021529118983349CY1702,625,"37,500","$20,625 ",Outlet
Sports Direct,1197831,9/6/2021,South,Texas,Dallas,SC9161,Women's Street Footwear,$25.00 ,ADI202196119783193BU8073,625,"15,625","$5,469 ",Outlet
Sports Direct,1197831,10/4/2021,South,Texas,Dallas,BG6967,Men's Street Footwear,$40.00 ,ADI2021104119783185CU4993,625,"25,000","$10,000 ",Outlet
Sports Direct,1197831,10/5/2021,South,Texas,Dallas,JW1098,Men's Athletic Footwear,$40.00 ,ADI2021105119783148JE4332,625,"25,000","$10,000 ",Outlet
West Gear,1128299,4/19/2020,West,Colorado,Denver,IC3604,Women's Apparel,$85.00 ,ADI2020419112829921VD7593,625,"53,125","$15,938 ",In-store
West Gear,1128299,4/21/2020,West,Colorado,Denver,HZ2239,Men's Athletic Footwear,$70.00 ,ADI2020421112829992DT5329,625,"43,750","$13,125 ",In-store
West Gear,1128299,6/26/2020,West,Washington,Seattle,DR2849,Men's Athletic Footwear,$80.00 ,ADI2020626112829910DA2883,625,"50,000","$12,500 ",In-store
West Gear,1128299,6/27/2020,West,Washington,Seattle,IY2697,Women's Street Footwear,$80.00 ,ADI2020627112829969VX8220,625,"50,000","$12,500 ",In-store
West Gear,1128299,7/3/2020,West,Washington,Seattle,XW0383,Women's Street Footwear,$85.00 ,ADI202073112829924UV1890,625,"53,125","$13,281 ",In-store
West Gear,1128299,7/9/2020,West,Washington,Seattle,PD0420,Women's Street Footwear,$75.00 ,ADI202079112829944FD1041,625,"46,875","$11,719 ",In-store
West Gear,1128299,7/26/2020,West,Washington,Seattle,TT6677,Men's Athletic Footwear,$65.00 ,ADI2020726112829930VK1917,625,"40,625","$10,156 ",In-store
Foot Locker,1185732,8/21/2020,Southeast,Florida,Miami,UG9348,Women's Athletic Footwear,$40.00 ,ADI2020821118573218XC0160,625,"25,000","$7,500 ",In-store
Kohl's,1189833,2/9/2021,Midwest,Montana,Billings,RU6909,Men's Athletic Footwear,$55.00 ,ADI202129118983328UC3560,625,"34,375","$10,313 ",Outlet
Sports Direct,1197831,3/17/2021,South,Tennessee,Knoxville,ZC2070,Men's Athletic Footwear,$35.00 ,ADI2021317119783108CI9627,625,"21,875","$7,656 ",Outlet
